,0,1,2,3,4,5,6,7,8,9,10,11
188,7.441764706,9.880980392,2,0.11,18.04107143,761.1875,761.7160714,88.23214286,0.803571429,14.5,15.90178571,9.3
189,7.44,9.87,2,0.11,13.74464286,767.2910714,767.8142857,55.23214286,1.678571429,16.78571429,3.75,12.2
190,7.456666667,10.14666667,2.2,0.116666667,18.32857143,761.4642857,761.9803571,82.125,0.875,17.5,14.90357143,3.2
191,7.473333333,10.42333333,2.4,0.123333333,17.18571429,759.9642857,760.4392857,89.26785714,1.5,15.67857143,15.29285714,36.4
192,7.49,10.7,2.6,0.13,10.94821429,767.3946429,767.9178571,48.64285714,2.017857143,19.46428571,-0.583928571,6
193,7.506666667,10.17,2.3,0.21,12.70178571,765.3714286,765.8946429,57.44642857,1.285714286,19.46428571,3.1,1
194,7.523333333,9.64,2,0.29,17.1,763.2517857,763.7839286,79.17857143,0.714285714,17.57142857,13.04464286,0
195,7.54,9.11,1.7,0.37,17.44107143,761.8303571,762.3660714,87.33928571,1.017857143,15.75,15.1875,6.9
196,7.49,10.2,1.6,0.22,20.82678571,758.525,759.0428571,89.82142857,1.142857143,14.03571429,19.01785714,7
197,7.37,10.15,1.4,0.205,19.27142857,762.6607143,763.1892857,73.17857143,1.517857143,19.46428571,13.48035714,4.4
198,7.25,10.1,1.2,0.19,20.58928571,760.2107143,760.7446429,91.41071429,0.642857143,17.57142857,19.07142857,14.4
199,7.22,8.6,1.4,0.17,20.01607143,761.5410714,762.0678571,72.05357143,1.5,19.46428571,14.18928571,26
200,7.18,10,1.9,0.19,22.71964286,760.7,761.2196429,80.83928571,0.892857143,20,19.00178571,0
201,7.18,12.6,1.6,0.2,21.30357143,761.3267857,761.8553571,72.66071429,1.589285714,19.28571429,15.40178571,8
202,7.25,8.06,1.1,0.18,23.32181818,758.1545455,758.6781818,77.36363636,1.727272727,18.72727273,18.84545455,80.1
203,7.18,6.8,0.7,0.2,22.79821429,759.2767857,759.8017857,78.89285714,1.125,19.46428571,18.65178571,14.3
204,7.18,7.59,0.6,0.26,24.97857143,757.9053571,758.4464286,79.875,1.464285714,19.64285714,21.11607143,10
205,7.25,7.79,0.6,0.14,27.06785714,758.3964286,758.9232143,80.07142857,1.285714286,19.64285714,23.19464286,35.2
206,7.61,7.74,0,0.12,27.09285714,756.2321429,756.7607143,81.89285714,1.625,18.46428571,23.61785714,58.9
207,7.55,7.13,2.5,0.12,28.84107143,754.6125,755.125,79.91071429,2.410714286,19.64285714,24.88392857,9.4
208,7.44,6.56,2.4,0.11,29.31785714,755.5928571,756.1071429,76.28571429,2.071428571,20.44642857,24.47678571,9
209,7.55,6.87,2.9,0.1,28.90178571,756.2857143,756.8142857,74.46428571,1.607142857,19.64285714,23.65892857,10.2
210,7.635,6.54,2,0.12,29.18392857,752.1767857,752.8357143,72.85714286,1.571428571,18.46428571,23.48214286,406.1
211,7.72,6.21,1.1,0.14,29.14464286,750.2178571,750.7428571,76.01785714,1.446428571,17.14285714,24.22857143,69.1
212,7.806666667,6.26,1,0.103333333,30.14821429,751.5285714,752.0482143,77.89285714,2.714285714,19.67857143,25.78571429,15.5
213,7.893333333,6.31,0.9,0.066666667,27.84107143,753.2892857,753.8133929,81.35714286,1.821428571,16.64285714,24.21785714,123.1
214,7.98,6.36,0.8,0.03,30.18571429,749.5071429,750.0375,79.01785714,2.232142857,19.46428571,26.02321429,41.2
215,7.96,6.6625,0.775,0.0325,28.50181818,751.3381818,751.9909091,77.12727273,2,16.10909091,23.85090909,155
216,7.94,6.965,0.75,0.035,27.53035714,750.7696429,751.2928571,79.98214286,2.392857143,14.85714286,23.6375,481.5
217,7.92,7.2675,0.725,0.0375,26.88392857,751.3571429,751.875,83.21428571,1.410714286,11.67857143,23.67321429,518.4
218,7.9,7.57,0.7,0.04,27.38214286,752.0892857,752.6107143,82.75,1.089285714,16.57142857,24.09821429,499.2
219,8.14,7.28,1,0.05,29.36785714,750.8964286,751.4571429,74.03571429,1.5,19.64285714,23.94821429,24
220,7.47,7.465,1.15,0.055,28.17818182,748.8509091,749.3690909,80.32727273,1.672727273,16.14545455,24.34909091,151.9
221,6.8,7.65,1.3,0.06,28.75892857,750.7964286,751.3196429,78.25,1.785714286,18.14285714,24.39642857,162
222,7.085,7.365,1.95,0.06,27.04181818,751.7236364,752.2490909,85.72727273,1.854545455,13.70909091,24.33818182,505.9
223,7.37,7.08,2.6,0.06,27.76428571,754.8857143,755.4107143,74.14285714,1.785714286,19.28571429,22.46785714,42
224,7.28,7.04,1.8,0.055,28.526,755.386,755.91,67.96,1.88,19.4,21.524,4
225,7.19,7,1,0.05,27.65555556,756.9888889,757.5962963,75.35185185,1.944444444,17.77777778,22.57962963,68.2
226,7.191666667,7.283333333,0.95,0.07,26.99107143,757.0982143,757.6214286,70.53571429,1.589285714,18.25,20.75892857,123
227,7.193333333,7.566666667,0.9,0.09,25.72727273,760.4727273,760.9963636,58.23636364,2.381818182,20,15.82909091,0
228,7.195,7.85,0.85,0.11,24.70357143,761.325,761.8392857,68.53571429,1.982142857,19.82142857,18.22678571,18
229,7.196666667,8.133333333,0.8,0.13,23.675,760.2714286,760.8285714,83.03571429,2.035714286,15.67857143,20.52142857,100.5
230,7.198333333,8.416666667,0.75,0.15,24.9,761.8535714,762.3892857,77.05357143,2.053571429,19.46428571,20.22857143,19
231,7.2,8.7,0.7,0.17,23.01607143,761.6839286,762.2232143,59.375,2.571428571,20,12.45535714,0
232,7.04,8.72,1.3,0.08,23.98928571,761.7267857,762.2375,77.98214286,2.392857143,18.92857143,19.65714286,38
233,7.26,8.89,1.5,0.05,24.0125,759.8160714,760.3357143,84.53571429,2.071428571,17.35714286,21.125,285.4
234,7.246,8.778,1.38,0.05,20.69821429,763.1017857,763.6267857,70.35714286,2.267857143,18.92857143,14.61607143,0.7
235,7.232,8.666,1.26,0.05,21.79464286,763.0053571,763.5303571,79.98214286,2.535714286,18.57142857,17.77321429,33
236,7.218,8.554,1.14,0.05,19.93529412,762.2156863,762.7490196,87.76470588,2.411764706,17.45098039,17.75686275,42
237,7.204,8.442,1.02,0.05,12.43777778,767.3777778,767.8955556,86.73333333,2.311111111,14,10.17333333,51.6
238,7.19,8.33,0.9,0.05,20.0754717,762.5792453,763.1018868,80.66037736,1.094339623,20,16.18301887,0.9
